,hour_10_2019,hour_11_2019,hour_12_2019,hour_13_2019,hour_14_2019,hour_15_2019,hour_16_2019,hour_17_2019,hour_18_2019,hour_19_2019,hour_1_2019,hour_20_2019,hour_21_2019,hour_22_2019,hour_23_2019,hour_2_2019,hour_3_2019,hour_4_2019,hour_5_2019,hour_6_2019,hour_7_2019,hour_8_2019,hour_9_2019,median_2
0,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,5.686981481481482,4.230922787193975,6.373500000000001,6.570222222222222,3.5000740740740732,25.948722222222226,4.004055555555556,7.763703703703703,17.870055555555556,17.469240740740744,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,25.625351851851853
0,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,5.686981481481482,4.230922787193975,6.373500000000001,6.570222222222222,20.449166666666674,3.5000740740740732,4.004055555555556,7.763703703703703,17.870055555555556,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,23.19894444444445
0,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,5.686981481481482,4.230922787193975,6.373500000000001,18.26711111111111,6.570222222222222,3.5000740740740732,4.004055555555556,7.763703703703703,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,19.35813888888889
0,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,5.686981481481482,4.230922787193975,17.03675925925926,6.373500000000001,6.570222222222222,3.5000740740740732,4.004055555555556,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,17.651935185185184
0,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,5.686981481481482,17.146277777777776,4.230922787193975,6.373500000000001,6.570222222222222,3.5000740740740732,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,17.09151851851852
0,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,16.997777777777774,5.686981481481482,4.230922787193975,6.373500000000001,6.570222222222222,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,17.072027777777777
0,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,4.838425925925926,5.138629629629628,5.686981481481482,4.230922787193975,6.373500000000001,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,10.91810185185185
0,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,3.749666666666666,7.176277777777778,5.138629629629628,5.686981481481482,4.230922787193975,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,4.294046296296296
0,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,4.696148148148149,6.875814814814816,7.176277777777778,5.138629629629628,5.686981481481482,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,4.2229074074074076
0,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,10.721462962962962,12.154444444444444,6.875814814814816,7.176277777777778,5.138629629629628,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,7.708805555555555
0,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,16.837796610169494,15.110333333333333,12.154444444444444,6.875814814814816,7.176277777777778,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,13.779629786566229
0,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,16.398407407407408,13.085851851851851,15.110333333333333,12.154444444444444,6.875814814814816,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,16.61810200878845
0,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,17.079,25.76294444444445,13.085851851851851,15.110333333333333,12.154444444444444,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,16.738703703703706
0,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,18.41735185185185,25.39837037037037,25.76294444444445,13.085851851851851,15.110333333333333,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.748175925925928
0,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,18.434925925925924,23.79177777777777,25.39837037037037,25.76294444444445,13.085851851851851,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,18.426138888888886
0,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,19.356388888888887,26.865759259259264,23.79177777777777,25.39837037037037,25.76294444444445,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,18.895657407407406
0,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,25.424888888888887,28.25577777777778,26.865759259259264,23.79177777777777,25.39837037037037,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,22.390638888888887
0,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,30.811481481481486,28.43787037037037,28.25577777777778,26.865759259259264,23.79177777777777,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,28.118185185185187
0,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,30.19211111111111,25.301981481481484,28.43787037037037,28.25577777777778,26.865759259259264,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,30.5017962962963
0,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,29.90124074074074,25.948722222222226,25.301981481481484,28.43787037037037,28.25577777777778,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,30.046675925925925
0,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,28.89840740740741,20.449166666666674,25.948722222222226,25.301981481481484,28.43787037037037,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,29.399824074074075
0,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,28.207537037037035,18.26711111111111,20.449166666666674,25.948722222222226,25.301981481481484,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,28.552972222222223
0,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,29.49661111111111,17.03675925925926,18.26711111111111,20.449166666666674,25.948722222222226,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,28.852074074074075
0,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,28.639518518518518,17.146277777777776,17.03675925925926,18.26711111111111,20.449166666666674,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,29.068064814814814
0,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,29.05722222222223,16.997777777777774,17.146277777777776,17.03675925925926,18.26711111111111,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,28.848370370370375
0,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,25.800666666666668,4.838425925925926,16.997777777777774,17.146277777777776,17.03675925925926,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,27.428944444444447
0,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,20.96451851851852,3.749666666666666,4.838425925925926,16.997777777777774,17.146277777777776,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,23.382592592592594
0,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,10.721462962962962,19.462222222222227,4.696148148148149,3.749666666666666,4.838425925925926,16.997777777777774,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,20.213370370370374
0,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,16.837796610169494,14.829481481481483,10.721462962962962,4.696148148148149,3.749666666666666,4.838425925925926,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,17.145851851851855
0,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.398407407407408,12.94798148148148,16.837796610169494,10.721462962962962,4.696148148148149,3.749666666666666,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,13.888731481481482
0,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,17.079,13.645722222222226,16.398407407407408,16.837796610169494,10.721462962962962,4.696148148148149,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,13.296851851851853
0,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,15.049333333333333,17.079,16.398407407407408,16.837796610169494,10.721462962962962,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,14.34752777777778
0,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,6.9232962962962965,18.41735185185185,17.079,16.398407407407408,16.837796610169494,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,10.986314814814815
0,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,16.74864814814815,18.434925925925924,18.41735185185185,17.079,16.398407407407408,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,11.835972222222223
0,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,13.921958568738226,19.356388888888887,18.434925925925924,18.41735185185185,17.079,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,15.335303358443188
0,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,9.804814814814812,25.424888888888887,19.356388888888887,18.434925925925924,18.41735185185185,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,11.863386691776519
0,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,15.169444444444444,30.811481481481486,25.424888888888887,19.356388888888887,18.434925925925924,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,12.487129629629628
0,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,17.81851851851852,30.19211111111111,30.811481481481486,25.424888888888887,19.356388888888887,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,16.493981481481484
0,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,18.260611111111114,29.90124074074074,30.19211111111111,30.811481481481486,25.424888888888887,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,18.039564814814817
0,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,18.735407407407404,28.89840740740741,29.90124074074074,30.19211111111111,30.811481481481486,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,18.49800925925926
0,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,24.43464814814815,28.207537037037035,28.89840740740741,29.90124074074074,30.19211111111111,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,21.585027777777775
0,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,27.33916666666667,29.49661111111111,28.207537037037035,28.89840740740741,29.90124074074074,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,25.88690740740741
0,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,29.41685185185185,28.639518518518518,29.49661111111111,28.207537037037035,28.89840740740741,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,28.378009259259258
0,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,31.097518518518523,29.05722222222223,28.639518518518518,29.49661111111111,28.207537037037035,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,30.257185185185186
0,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,29.25031481481481,25.800666666666668,29.05722222222223,28.639518518518518,29.49661111111111,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,30.173916666666667
0,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,34.050481481481484,20.96451851851852,25.800666666666668,29.05722222222223,28.639518518518518,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,31.65039814814815
0,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,30.450796296296296,19.462222222222227,20.96451851851852,25.800666666666668,29.05722222222223,34.050481481481484,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,32.250638888888886
0,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,30.21009259259259,14.829481481481483,19.462222222222227,20.96451851851852,25.800666666666668,30.450796296296296,34.050481481481484,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,30.330444444444446
0,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,29.04640740740741,12.94798148148148,14.829481481481483,19.462222222222227,20.96451851851852,30.21009259259259,30.450796296296296,34.050481481481484,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,29.62825
0,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,19.099666666666668,13.645722222222226,12.94798148148148,14.829481481481483,19.462222222222227,29.04640740740741,30.21009259259259,30.450796296296296,34.050481481481484,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.07303703703704
0,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,22.36974074074075,15.049333333333333,13.645722222222226,12.94798148148148,14.829481481481483,19.099666666666668,29.04640740740741,30.21009259259259,30.450796296296296,34.050481481481484,29.25031481481481,31.097518518518523,29.41685185185185,20.73470370370371
0,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,16.74864814814815,19.258629629629628,6.9232962962962965,15.049333333333333,13.645722222222226,12.94798148148148,22.36974074074075,19.099666666666668,29.04640740740741,30.21009259259259,30.450796296296296,34.050481481481484,29.25031481481481,31.097518518518523,20.81418518518519
0,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,13.921958568738226,17.07024074074074,16.74864814814815,6.9232962962962965,15.049333333333333,13.645722222222226,19.258629629629628,22.36974074074075,19.099666666666668,29.04640740740741,30.21009259259259,30.450796296296296,34.050481481481484,29.25031481481481,18.164435185185184
0,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,9.804814814814812,16.914074074074072,13.921958568738226,16.74864814814815,6.9232962962962965,15.049333333333333,17.07024074074074,19.258629629629628,22.36974074074075,19.099666666666668,29.04640740740741,30.21009259259259,30.450796296296296,34.050481481481484,16.992157407407404
0,34.050481481481484,29.25031481481481,31.097518518518523,29.41685185185185,27.33916666666667,24.43464814814815,18.735407407407404,18.260611111111114,17.81851851851852,15.169444444444444,16.44237037037037,9.804814814814812,13.921958568738226,16.74864814814815,6.9232962962962965,16.914074074074072,17.07024074074074,19.258629629629628,22.36974074074075,19.099666666666668,29.04640740740741,30.21009259259259,30.450796296296296,16.67822222222222
